selling_price,km_driven,age,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
415000,32670,7,False,False,False,True,False,False,False,False,False,False,False
1199000,30093,8,True,False,False,False,False,False,False,False,False,False,False
525000,56228,11,False,False,False,False,False,False,True,False,False,False,False
425000,59319,11,False,False,False,True,False,False,True,False,False,False,False
699000,39503,8,True,False,False,False,False,False,True,False,False,False,False
325000,35299,11,False,False,False,True,False,False,True,False,False,False,False
275000,51687,13,False,False,False,True,False,False,True,False,False,False,False
269000,76259,13,False,False,False,True,False,False,False,False,False,False,False
399000,44049,11,True,False,False,False,False,False,True,False,False,False,False
475000,45087,7,True,False,False,False,False,False,True,False,False,False,False
249000,41125,13,False,False,False,True,False,False,True,False,False,False,False
1549000,42215,10,True,False,False,False,False,False,False,False,False,False,False
254999,54206,13,False,False,False,True,False,False,True,False,False,False,False
269000,52547,12,False,False,False,True,False,False,True,False,False,False,False
665000,59110,10,True,False,False,False,False,False,True,False,False,False,False
299000,54565,10,False,False,False,True,False,False,True,False,False,False,False
265000,47564,14,False,False,False,True,False,False,True,False,True,False,False
211000,45143,14,False,False,False,True,False,False,True,False,True,False,False
599000,61624,11,False,False,False,True,False,False,False,False,True,False,False
55000,195000,17,True,False,False,False,True,False,True,False,False,False,True
550000,50000,10,True,False,False,False,True,False,True,False,False,False,False
4000000,68000,6,True,False,False,False,True,False,False,False,False,False,False
220000,120000,14,True,False,False,False,True,False,True,False,True,False,False
500000,20000,5,False,False,False,True,True,False,True,False,False,False,False
140000,30000,14,False,False,False,True,True,False,True,False,False,False,False
325000,60000,11,True,False,False,False,True,False,True,False,False,False,False
210000,90000,14,False,False,False,True,True,False,True,False,False,False,True
110000,90000,16,False,False,False,True,True,False,True,False,True,False,False
1200000,25000,5,True,False,False,False,True,False,True,False,False,False,False
229999,40000,7,False,False,False,True,True,False,True,False,False,False,False
225000,110000,12,False,False,False,True,True,False,True,False,True,False,False
165000,132000,18,False,False,False,True,True,False,True,False,False,False,False
525000,10980,6,False,False,False,True,False,False,False,False,False,False,False
325000,20629,6,False,False,False,True,False,False,True,False,False,False,False
1500000,50000,6,True,False,False,False,True,False,True,False,False,False,False
400000,30000,9,False,False,False,True,True,False,False,False,False,False,False
550000,69782,9,False,False,False,True,False,False,True,False,False,False,False
98000,54000,21,False,False,False,True,True,False,True,False,False,False,False
900000,63654,11,True,False,False,False,False,False,True,False,False,False,False
700000,60000,7,True,False,False,False,True,False,True,False,False,False,False
890000,52000,9,True,False,False,False,False,False,True,False,False,False,False
490000,59385,9,True,False,False,False,False,False,True,False,False,False,False
525000,70378,9,False,False,False,True,False,False,True,False,False,False,False
330000,55425,11,False,False,False,True,False,False,True,False,False,False,False
550000,78413,11,True,False,False,False,False,False,True,False,True,False,False
790000,40890,6,True,False,False,False,False,False,True,False,False,False,False
350000,34823,9,False,False,False,True,False,False,True,False,True,False,False
1700000,75000,7,True,False,False,False,True,False,False,False,False,False,False
750000,55545,7,True,False,False,False,False,False,True,False,False,False,False
409999,56541,10,True,False,False,False,False,False,True,False,False,False,False
220000,43700,8,False,False,False,True,True,False,True,False,False,False,False
68000,120000,15,False,False,False,True,True,False,True,False,True,False,False
290000,20000,7,False,False,False,True,True,False,True,False,False,False,False
600000,27483,10,True,False,False,False,False,False,True,False,False,False,False
470000,8000,5,False,False,False,True,True,False,True,False,False,False,False
150000,30000,16,False,False,False,True,True,False,True,False,False,False,False
180000,56207,10,False,False,False,True,False,False,True,False,True,False,False
80000,70000,18,False,False,False,True,True,False,True,False,False,False,False
875000,1440,6,False,False,False,True,True,False,True,False,False,False,False
300000,50000,5,False,False,False,True,True,False,True,False,False,False,False
2800000,20000,7,True,False,False,False,True,False,False,False,False,False,False
1330000,91195,7,True,False,False,False,False,False,True,False,False,False,False
220000,63657,13,True,False,False,False,False,False,True,False,False,False,False
250000,60000,11,True,False,False,False,True,False,True,False,False,False,False
919999,75000,8,True,False,False,False,False,False,True,False,False,False,False
380000,97248,11,False,False,False,True,False,False,True,False,False,False,False
450000,46000,12,True,False,False,False,True,False,True,False,False,False,False
770000,10000,8,False,False,False,True,True,False,False,False,False,False,False
550000,80000,6,True,False,False,False,True,False,True,False,False,False,False
320000,100000,13,True,False,False,False,True,False,True,False,True,False,False
400000,35000,11,False,False,False,True,True,False,True,False,False,False,False
450000,50000,7,False,False,False,True,True,False,False,False,False,False,False
220000,90000,13,True,False,False,False,True,False,True,False,False,False,True
400000,150000,12,True,False,False,False,True,False,True,False,True,False,False
530000,89000,11,False,False,False,True,True,False,True,False,True,False,False
390000,60000,10,True,False,False,False,True,False,True,False,True,False,False
185000,100000,12,True,False,False,False,True,False,True,False,True,False,False
300000,100000,12,False,False,False,True,True,False,True,False,True,False,False
575000,90000,10,True,False,False,False,True,False,True,False,True,False,False
300000,75000,10,False,False,False,True,True,False,True,False,False,False,False
425000,36000,7,True,False,False,False,False,False,True,False,False,False,False
350000,12000,8,False,False,False,True,True,False,True,False,False,False,False
550000,12997,7,True,False,False,False,False,False,True,False,False,False,False
500000,40000,7,False,False,False,True,True,False,False,False,False,False,False
600000,60000,9,True,False,False,False,True,False,True,False,False,False,False
300000,25000,11,True,False,False,False,True,False,True,False,True,False,False
1150000,26430,6,True,False,False,False,False,False,True,False,False,False,False
475000,24600,9,False,False,False,True,False,False,True,False,False,False,False
260000,28481,13,False,False,False,True,False,False,True,False,False,False,False
350000,100000,11,False,False,False,True,True,False,True,False,False,False,False
750000,41988,11,True,False,False,False,False,False,True,False,False,False,False
180000,30375,15,False,False,False,True,False,False,True,False,False,False,False
350000,7658,7,False,False,False,True,False,False,False,False,False,False,False
611000,34400,7,True,False,False,False,False,False,True,False,False,False,False
325000,18500,7,False,False,False,True,False,False,True,False,False,False,False
225000,48000,12,False,False,False,True,False,False,True,False,False,False,False
300000,28942,10,False,False,False,True,False,False,False,False,False,False,False
400000,50000,7,True,False,False,False,True,False,True,False,True,False,False
711000,53600,12,True,False,False,False,False,False,True,False,False,False,False
851000,53652,9,True,False,False,False,False,False,True,False,False,False,False
500000,25000,10,False,False,False,True,True,False,True,False,False,False,False
250000,80000,17,True,False,False,False,True,False,True,False,True,False,False
150000,50000,7,False,False,False,True,True,False,True,False,False,False,False
610000,15000,8,True,False,False,False,True,False,True,False,True,False,False
450000,5000,6,False,False,False,True,True,False,True,False,False,False,False
744000,106000,7,True,False,False,False,True,False,True,False,False,False,False
120000,100000,16,False,False,False,True,True,False,True,False,False,False,True
220000,60000,8,False,False,False,True,True,False,True,False,False,False,True
480000,120000,12,True,False,False,False,True,False,True,True,False,False,False
370000,82000,7,False,False,False,True,True,False,False,False,False,False,False
55000,35000,21,True,False,False,False,True,False,True,False,True,False,False
125000,205000,11,False,False,False,True,True,False,True,False,False,False,False
260000,125000,13,True,False,False,False,True,False,True,False,False,False,True
350000,130000,9,True,False,False,False,True,False,True,False,False,False,False
170000,97000,12,False,False,False,False,True,False,True,False,True,False,False
350000,90000,9,False,False,False,True,True,False,True,False,True,False,False
250000,60000,15,False,False,False,True,True,False,True,False,False,False,True
170000,60000,11,True,False,False,False,True,False,True,False,False,False,False
1300000,35000,6,True,False,False,False,True,False,True,False,False,False,False
550000,25000,5,False,False,False,True,True,False,True,False,False,False,False
400000,15000,7,False,False,False,True,True,False,True,False,False,False,False
120000,20000,13,False,False,False,True,True,False,True,False,False,False,False
120000,20000,13,False,False,False,True,True,False,True,False,False,False,False
275000,70000,14,False,False,False,True,True,False,True,False,False,False,False
285000,90000,8,False,False,False,True,True,False,True,False,False,False,False
900000,80000,8,True,False,False,False,True,False,True,False,False,False,False
2500000,79500,10,True,False,False,False,True,False,False,False,True,False,False
620000,70000,11,True,False,False,False,True,False,True,False,True,False,False
1700000,5000,6,True,False,False,False,True,False,True,False,False,False,False
650000,15000,6,False,False,False,True,True,False,True,False,False,False,False
500000,35000,10,False,False,False,True,True,False,True,False,False,False,False
250000,120000,15,True,False,False,False,True,False,True,False,True,False,False
950000,15000,6,True,False,False,False,True,False,True,False,True,False,False
320000,60000,9,False,False,False,True,True,False,True,False,False,False,False
450000,120000,11,True,False,False,False,True,False,True,False,False,False,False
350000,90000,8,True,False,False,False,True,False,True,False,False,False,False
400000,90000,9,False,False,False,True,True,False,True,False,False,False,False
200000,10000,6,False,False,False,True,True,False,True,False,False,False,False
250000,72000,15,True,False,False,False,True,False,True,False,True,False,False
550000,197000,13,False,False,False,True,True,False,True,False,True,False,False
85000,70000,25,False,False,False,True,True,False,True,False,True,False,False
52000,50000,23,False,False,False,True,True,False,True,False,False,False,True
1200000,50000,7,True,False,False,False,True,False,False,False,False,False,False
450000,60000,13,False,False,False,True,True,False,False,False,False,False,True
615000,40000,6,False,False,False,True,True,False,True,False,False,False,False
400000,60000,12,True,False,False,False,True,False,True,False,True,False,False
60000,40000,11,False,False,False,True,True,False,True,False,False,False,False
500000,9161,7,False,False,False,True,True,False,True,False,False,False,False
600000,45000,9,False,False,False,True,True,False,True,False,False,False,False
110000,110000,14,False,False,False,True,True,False,True,False,False,False,False
175000,80000,11,False,False,False,True,True,False,True,False,False,False,False
325000,100000,13,True,False,False,False,True,False,True,False,True,False,False
425000,90000,7,True,False,False,False,True,False,True,False,False,False,False
160000,70000,15,False,False,False,False,True,False,True,False,False,False,True
100000,80000,17,False,False,False,True,True,False,True,False,False,False,True
390000,110000,10,True,False,False,False,True,False,True,False,True,False,False
400000,50000,7,False,False,False,True,True,False,True,False,False,False,False
509999,5000,6,False,False,False,True,True,False,True,False,False,False,False
150000,90000,16,False,False,False,True,True,False,True,False,False,False,True
110000,120000,15,False,False,False,True,True,False,True,False,False,False,False
450000,80000,11,True,False,False,False,True,False,True,False,False,False,False
400000,38000,7,False,False,False,True,True,False,True,False,True,False,False
140000,120000,15,False,False,False,True,True,False,True,False,False,False,False
130000,90000,13,True,False,False,False,True,False,True,False,False,False,False
160000,50000,7,False,False,False,True,True,False,True,False,False,False,False
150000,60000,8,False,False,False,True,True,False,True,False,False,False,False
500000,100000,11,True,False,False,False,True,False,True,False,True,False,False
40000,19000,13,False,False,False,True,True,False,True,False,False,False,False
140000,200000,18,True,False,False,False,True,False,True,False,False,False,True
227000,70000,9,True,False,False,False,True,False,True,False,True,False,False
285000,50000,13,True,False,False,False,True,False,True,False,True,False,False
155000,19077,12,False,False,False,True,True,False,True,False,True,False,False
210000,30000,8,False,False,False,True,True,False,True,False,False,False,False
140000,80000,15,False,False,False,True,True,False,True,False,True,False,False
940000,128000,9,True,False,False,False,True,False,True,False,False,False,False
750000,80000,11,True,False,False,False,True,False,True,False,False,False,False
610000,100000,8,True,False,False,False,True,False,True,False,False,False,False
450000,50000,9,True,False,False,False,True,False,True,False,False,False,False
409999,56000,12,True,False,False,False,True,False,True,False,False,False,False
100000,21302,6,False,False,False,True,True,False,True,False,False,False,False
300000,10500,6,False,False,False,True,True,False,True,False,False,False,False
400000,107000,11,True,False,False,False,True,False,True,False,False,False,False
210000,60000,14,False,False,False,True,True,False,True,False,True,False,False
90000,120000,18,False,False,False,True,True,False,True,False,True,False,False
222000,70000,14,False,False,False,True,True,False,True,False,False,False,False
240000,50000,9,False,False,False,True,True,False,True,False,True,False,False
450000,70000,11,True,False,False,False,True,False,True,False,True,False,False
450000,1000,11,True,False,False,False,False,False,True,False,True,False,False
3800000,10000,6,True,False,False,False,False,False,False,False,False,False,False
1580000,86000,11,True,False,False,False,False,False,False,False,False,False,False
4950000,30000,5,True,False,False,False,False,False,False,False,False,False,False
535000,52600,8,True,False,False,False,True,False,True,False,False,False,False
225000,110000,12,False,False,False,True,True,False,True,False,True,False,False
550000,19890,7,False,False,False,True,False,False,False,False,False,False,False
670000,7104,8,False,False,False,True,False,True,True,False,False,False,False
625000,11918,9,False,False,False,True,False,True,True,False,False,False,False
520000,10510,7,False,False,False,True,False,False,False,False,False,False,False
239000,41000,8,False,False,False,True,False,False,True,False,False,False,False
2600000,47162,7,True,False,False,False,False,True,False,False,False,False,False
750000,45974,9,True,False,False,False,False,True,True,False,False,False,False
229999,49824,12,False,False,False,True,False,False,True,False,False,False,False
1300000,58500,11,True,False,False,False,False,False,False,False,False,False,False
80000,56580,19,False,False,False,True,False,False,True,False,False,False,False
385000,52000,12,True,False,False,False,False,False,True,False,False,False,False
760000,55340,9,False,False,False,True,False,True,True,False,False,False,False
600000,46507,7,True,False,False,False,False,True,True,False,False,False,False
450000,1000,11,True,False,False,False,False,False,True,False,True,False,False
3800000,10000,6,True,False,False,False,False,False,False,False,False,False,False
1580000,86000,11,True,False,False,False,False,False,False,False,False,False,False
4950000,30000,5,True,False,False,False,False,False,False,False,False,False,False
535000,52600,8,True,False,False,False,True,False,True,False,False,False,False
225000,110000,12,False,False,False,True,True,False,True,False,True,False,False
550000,19890,7,False,False,False,True,False,False,False,False,False,False,False
670000,7104,8,False,False,False,True,False,True,True,False,False,False,False
625000,11918,9,False,False,False,True,False,True,True,False,False,False,False
520000,10510,7,False,False,False,True,False,False,False,False,False,False,False
239000,41000,8,False,False,False,True,False,False,True,False,False,False,False
2600000,47162,7,True,False,False,False,False,True,False,False,False,False,False
750000,45974,9,True,False,False,False,False,True,True,False,False,False,False
229999,49824,12,False,False,False,True,False,False,True,False,False,False,False
1300000,58500,11,True,False,False,False,False,False,False,False,False,False,False
80000,56580,19,False,False,False,True,False,False,True,False,False,False,False
385000,52000,12,True,False,False,False,False,False,True,False,False,False,False
760000,55340,9,False,False,False,True,False,True,True,False,False,False,False
600000,46507,7,True,False,False,False,False,True,True,False,False,False,False
735000,55300,12,True,False,False,False,False,False,False,False,False,False,False
285000,74300,12,True,False,False,False,False,False,True,False,False,False,False
350000,48781,14,False,False,False,True,False,False,True,False,False,False,False
290000,87620,14,True,False,False,False,False,False,False,False,False,False,False
890000,40219,7,True,False,False,False,False,False,False,False,False,False,False
385000,11473,13,False,False,False,True,False,False,True,False,False,False,False
425000,8352,7,False,False,False,True,False,False,True,False,False,False,False
525000,9745,7,False,False,False,True,False,False,False,False,False,False,False
550000,9748,7,False,False,False,True,False,False,True,False,False,False,False
271000,49000,12,False,False,False,True,False,False,True,False,False,False,False
1490000,20694,6,True,False,False,False,False,False,True,False,False,False,False
490000,31080,9,False,False,False,True,False,False,True,False,False,False,False
260000,37605,10,False,False,False,True,False,False,True,False,False,False,False
455000,55850,10,True,False,False,False,False,False,True,False,False,False,False
75000,58850,14,False,False,False,True,False,False,True,False,False,False,False
421000,23839,9,False,False,False,True,False,False,True,False,False,False,False
550000,54000,8,True,False,False,False,False,False,True,False,False,False,False
330000,38000,11,False,False,False,True,False,False,False,False,False,False,False
390000,45454,12,True,False,False,False,False,False,True,False,False,False,False
599000,46957,9,True,False,False,False,False,False,False,False,False,False,False
110000,60000,17,False,False,False,True,True,False,True,True,False,False,False
250000,25000,8,False,False,False,True,True,False,True,False,False,False,False
600000,110000,12,True,False,False,False,True,False,True,True,False,False,False
280000,190000,16,True,False,False,False,True,False,True,False,True,False,False
2700000,25000,6,True,False,False,False,True,False,False,False,False,False,False
80000,90000,16,False,False,False,True,True,False,True,False,False,False,False
350000,5000,5,False,False,False,True,True,False,True,False,False,False,False
475000,60000,9,True,False,False,False,True,False,True,False,False,False,False
4700000,1500,4,True,False,False,False,True,False,False,False,False,False,False
500000,50000,6,True,False,False,False,True,False,True,False,False,False,False
250000,120000,10,True,False,False,False,True,False,True,False,False,False,False
100000,120000,19,True,False,False,False,True,False,True,False,True,False,False
350000,5000,5,False,False,False,True,True,False,True,False,False,False,False
4000000,47000,10,True,False,False,False,True,False,False,False,False,False,False
1900000,20000,7,False,False,False,True,True,False,False,False,False,False,False
95000,120000,19,False,False,False,True,True,False,True,False,True,False,False
409999,58000,9,True,False,False,False,True,False,True,False,False,False,False
1050000,35000,6,True,False,False,False,True,False,True,False,False,False,False
320000,30000,7,False,False,False,True,True,False,True,False,False,False,False
1000000,10000,5,True,False,False,False,True,False,True,False,False,False,False
1770000,25000,7,True,False,False,False,True,False,True,False,False,False,False
950000,20000,6,True,False,False,False,True,False,True,False,False,False,False
750000,50000,6,True,False,False,False,True,False,True,False,False,False,False
220000,42000,10,False,False,False,True,True,False,True,False,False,False,False
1000000,50000,7,True,False,False,False,True,False,True,False,False,False,False
660000,116000,7,True,False,False,False,True,False,True,False,False,False,False
716000,100000,9,True,False,False,False,True,False,True,False,False,False,False
675000,66000,9,False,False,False,True,True,False,True,False,False,False,False
385000,110000,14,True,False,False,False,True,False,True,False,False,False,True
325000,70000,10,True,False,False,False,True,False,True,False,False,False,False
950000,60000,9,True,False,False,False,True,False,True,False,False,False,False
400000,110000,17,True,False,False,False,True,False,False,True,False,False,False
250000,25000,10,True,False,False,False,True,False,True,False,False,False,False
4000000,68000,6,False,False,False,True,True,False,False,False,False,False,False
210000,20000,10,False,False,False,True,True,False,True,False,False,False,False
147000,110000,13,False,False,False,True,True,False,True,False,True,False,False
725000,26350,6,True,False,False,False,True,False,True,False,False,False,False
550000,90000,12,True,False,False,False,True,False,True,False,False,False,False
475000,25000,8,False,False,False,True,True,False,True,False,False,False,False
250000,50000,10,False,False,False,True,True,False,True,False,True,False,False
70000,60000,18,False,False,False,True,True,False,True,False,True,False,False
160000,70000,12,False,False,False,True,True,False,True,False,False,False,True
1000000,90000,13,True,False,False,False,True,False,False,False,True,False,False
68000,70000,23,False,False,False,True,True,False,True,False,False,False,False
500000,26500,7,False,False,False,True,True,False,True,False,False,False,False
170000,60000,11,True,False,False,False,True,False,True,False,False,False,False
1300000,35000,6,True,False,False,False,True,False,True,False,False,False,False
1050000,10000,4,True,False,False,False,True,False,True,False,False,False,False
300000,15000,15,False,False,False,True,True,False,True,False,False,False,False
600000,25000,8,False,False,False,True,True,False,True,False,False,False,False
900000,50000,7,True,False,False,False,True,False,True,False,False,False,False
550000,25000,5,False,False,False,True,True,False,True,False,False,False,False
100000,52000,17,False,False,False,True,True,False,True,False,True,False,False
400000,15000,7,False,False,False,True,True,False,True,False,False,False,False
120000,20000,13,False,False,False,True,True,False,True,False,False,False,False
300000,90000,11,True,False,False,False,True,False,True,False,False,False,False
140000,60000,13,True,False,False,False,True,False,True,False,True,False,False
640000,23000,9,False,False,False,True,True,False,True,False,False,False,False
380000,22155,6,False,False,False,True,True,False,True,False,False,False,False
120000,20000,13,False,False,False,True,True,False,True,False,False,False,False
650000,70000,6,False,False,False,True,True,False,True,False,False,False,False
150000,60000,15,False,False,False,True,True,False,True,False,True,False,False
550000,35000,6,False,False,False,True,True,False,True,False,False,False,False
650000,71042,12,True,False,False,False,False,False,True,False,False,False,False
1025000,167870,12,True,False,False,False,False,False,True,False,True,False,False
195000,133564,13,True,False,False,False,False,False,True,False,False,False,False
3800000,10000,6,True,False,False,False,False,False,False,False,False,False,False
1490000,40000,11,True,False,False,False,False,False,False,False,False,False,False
4950000,30000,5,True,False,False,False,False,False,False,False,False,False,False
1140000,23038,6,False,False,False,True,False,True,False,False,False,False,False
95000,70000,13,True,False,False,False,True,False,True,False,False,False,False
3050000,30000,7,True,False,False,False,True,False,False,False,False,False,False
550000,19890,7,False,False,False,True,False,False,False,False,False,False,False
625000,11918,9,False,False,False,True,False,True,True,False,False,False,False
520000,10510,7,False,False,False,True,False,False,False,False,False,False,False
239000,41000,8,False,False,False,True,False,False,True,False,False,False,False
2600000,47162,7,True,False,False,False,False,True,False,False,False,False,False
229999,49824,12,False,False,False,True,False,False,True,False,False,False,False
1300000,58500,11,True,False,False,False,False,False,False,False,False,False,False
585000,43608,7,False,False,False,True,False,True,True,False,False,False,False
825000,11212,6,False,False,False,True,False,True,False,False,False,False,False
280000,52000,11,True,False,False,False,False,False,True,False,False,False,False
725000,49217,8,False,False,False,True,False,True,True,False,False,False,False
300000,90000,9,True,False,False,False,True,False,True,False,False,False,False
375000,70000,9,False,False,False,True,True,False,True,False,False,False,False
310000,90000,21,False,False,False,True,True,False,True,True,False,False,False
375000,190000,13,True,False,False,False,True,False,True,False,False,False,True
1950000,106000,8,True,False,False,False,True,False,False,False,False,False,False
400000,80000,12,True,False,False,False,True,False,True,False,True,False,False
550000,80000,10,True,False,False,False,True,False,True,False,True,False,False
270000,20000,6,False,False,False,True,True,False,True,False,False,False,False
555000,110000,12,True,False,False,False,True,False,True,False,True,False,False
500000,60000,11,True,False,False,False,True,False,True,False,True,False,False
400000,130000,14,True,False,False,False,True,False,False,False,True,False,False
280000,28838,7,False,False,False,True,True,False,True,False,False,False,False
80000,200000,16,False,False,False,True,True,False,True,False,False,False,False
55000,100000,18,True,False,False,False,True,False,True,False,False,False,False
250000,50000,10,False,False,False,True,True,False,True,False,False,False,False
250000,190000,14,True,False,False,False,True,False,True,True,False,False,False
95000,100000,17,True,False,False,False,True,False,True,False,True,False,False
725000,135000,10,True,False,False,False,True,False,True,False,True,False,False
320000,50000,9,True,False,False,False,True,False,True,False,False,False,True
1200000,135000,10,True,False,False,False,True,False,False,False,False,False,True
160000,50000,12,True,False,False,False,True,False,True,False,False,False,False
790000,19571,6,True,False,False,False,False,False,True,False,False,False,False
1200000,29600,6,False,False,False,True,False,False,True,False,False,False,False
175000,70000,13,False,False,False,True,True,False,True,False,False,False,False
950000,15000,6,True,False,False,False,True,False,False,False,False,False,False
340000,50000,5,False,False,False,True,True,False,True,False,False,False,False
825000,13500,7,True,False,False,False,True,False,True,False,False,False,False
3100000,22000,6,False,False,False,True,True,False,False,False,False,False,False
780000,25000,6,True,False,False,False,False,False,True,False,False,False,False
350000,80000,14,False,False,False,True,True,False,False,False,False,False,True
690000,39000,6,False,False,False,True,False,False,True,False,False,False,False
245000,60000,8,False,False,False,True,True,False,True,False,False,False,False
790000,49000,6,True,False,False,False,False,False,True,False,False,False,False
680000,48600,6,False,False,False,True,False,False,True,False,False,False,False
540000,20000,7,False,False,False,True,True,False,True,False,True,False,False
425000,25000,8,False,False,False,True,True,False,True,False,False,False,False
140000,120000,16,False,False,False,True,True,False,True,False,False,False,False
1100000,30000,5,True,False,False,False,True,False,True,False,False,False,False
715000,35000,9,True,False,False,False,True,False,True,False,False,False,False
1580000,86000,11,True,False,False,False,False,False,False,False,False,False,False
1750000,127643,9,True,False,False,False,False,False,False,False,False,False,False
400000,54000,6,False,False,False,True,False,False,True,False,True,False,False
1750000,102354,10,True,False,False,False,False,False,False,False,False,False,False
1850000,62237,10,False,False,False,True,False,False,False,False,False,False,False
114999,90000,19,False,False,False,True,False,False,True,False,True,False,False
950000,21394,6,True,False,False,False,False,False,True,False,False,False,False
310000,32686,9,False,False,False,True,False,False,True,False,False,False,False
575000,1001,18,True,False,False,False,False,False,True,False,False,False,False
490000,22000,7,True,False,False,False,False,False,True,False,False,False,False
480000,53261,7,False,False,False,True,False,False,True,False,False,False,False
3500000,53000,8,True,False,False,False,False,False,False,False,False,False,False
370000,10000,6,False,False,False,True,False,False,True,False,False,False,False
835000,14000,7,True,False,False,False,False,False,True,False,False,False,False
650000,44000,7,False,False,False,True,False,False,True,False,False,False,False
670000,39895,10,True,False,False,False,False,False,True,False,False,False,False
950000,73000,7,True,False,False,False,False,False,False,False,False,False,False
690000,17000,10,False,False,False,True,False,False,True,False,False,False,False
670000,18591,7,False,False,False,True,False,False,True,False,False,False,False
925000,26766,7,True,False,False,False,False,False,True,False,False,False,False
250000,30000,9,False,False,False,True,True,False,True,False,False,False,False
509999,42000,8,True,False,False,False,True,False,True,False,False,False,False
520000,110000,10,True,False,False,False,True,False,True,False,False,False,False
100000,100000,19,True,False,False,False,True,False,True,False,False,False,False
85000,300000,18,True,False,False,False,True,False,True,False,True,False,False
130000,110000,15,True,False,False,False,True,False,True,False,False,False,True
950000,27620,6,True,False,False,False,False,False,True,False,False,False,False
450000,70000,9,False,False,False,True,True,False,True,False,False,False,False
320000,50000,12,False,False,False,True,True,False,True,False,True,False,False
480000,50000,9,True,False,False,False,True,False,True,False,False,False,False
2490000,46000,10,True,False,False,False,True,False,False,False,False,False,False
790000,82000,12,True,False,False,False,True,False,True,False,False,False,False
120000,120000,8,False,False,False,True,True,False,True,False,False,False,False
75000,80000,18,False,False,False,True,True,False,True,False,False,False,True
99000,70000,14,False,False,False,True,True,False,True,False,False,False,False
1015000,20000,6,True,False,False,False,True,False,True,False,False,False,False
250000,200000,11,True,False,False,False,True,False,True,False,True,False,False
520000,120000,13,True,False,False,False,True,False,True,False,False,False,False
1100000,30000,6,True,False,False,False,True,False,False,False,False,False,False
200000,223000,19,True,False,False,False,True,False,True,False,False,False,False
525000,60000,8,True,False,False,False,True,False,True,False,False,False,False
500000,40000,8,False,False,False,True,True,False,True,False,False,False,False
675000,161327,8,True,False,False,False,True,False,True,False,False,False,False
150000,60000,15,False,False,False,True,True,False,True,False,False,False,True
250000,50000,17,True,False,False,False,True,False,True,False,False,False,False
450000,6000,6,False,False,False,True,True,False,True,False,False,False,False
150000,68000,15,False,False,False,True,True,False,True,False,True,False,False
200000,85000,12,True,False,False,False,True,False,True,False,False,False,False
525000,70000,13,True,False,False,False,True,False,False,False,False,False,False
60000,35000,25,False,False,False,True,True,False,True,False,True,False,False
180000,100000,14,True,False,False,False,True,False,True,False,True,False,False
475000,110000,9,True,False,False,False,True,False,True,False,False,False,False
380000,195000,14,True,False,False,False,True,False,False,False,True,False,False
285000,46000,9,False,False,False,True,True,False,True,False,True,False,False
91200,60000,16,False,False,False,True,True,False,True,False,True,False,False
250000,46000,7,False,False,False,True,True,False,True,False,False,False,False
400000,42000,9,True,False,False,False,True,False,True,False,False,False,False
160000,90000,18,False,False,False,True,True,False,False,False,True,False,False
650000,85000,12,True,False,False,False,True,False,True,False,True,False,False
409999,120000,12,True,False,False,False,True,False,True,False,False,False,True
425000,72000,11,True,False,False,False,True,False,True,False,False,False,False
250000,71000,11,False,False,False,False,True,False,True,False,True,False,False
200000,110000,15,False,False,False,True,True,False,True,True,False,False,False
250000,71000,11,False,False,False,False,True,False,True,False,True,False,False
130000,144000,14,True,False,False,False,True,False,True,True,False,False,False
260000,30000,7,False,False,False,True,False,False,True,False,False,False,False
155000,65000,17,False,False,False,True,False,False,True,False,False,False,False
450000,38000,9,True,False,False,False,True,False,True,False,False,False,False
220000,90000,12,False,False,False,True,True,False,True,False,True,False,False
650000,37000,6,True,False,False,False,False,False,True,False,False,False,False
285000,30000,6,False,False,False,True,False,False,True,False,False,False,False
725000,26000,6,False,False,False,True,False,False,False,False,False,False,False
625000,30000,8,False,False,False,True,False,False,True,False,False,False,False
550000,23000,8,False,False,False,True,False,False,True,False,False,False,False
240000,40000,12,False,False,False,True,False,False,True,False,False,False,False
600000,27000,10,True,False,False,False,False,False,True,False,False,False,False
350000,65000,12,True,False,False,False,False,False,True,False,False,False,False
245000,32000,9,False,False,False,True,False,False,True,False,False,False,False
600000,56000,8,True,False,False,False,False,False,True,False,False,False,False
2400000,30000,7,True,False,False,False,True,False,False,False,False,False,False
620000,80000,10,True,False,False,False,False,False,True,False,False,False,False
395000,52000,10,False,False,False,True,False,False,True,False,True,False,False
635000,13250,10,False,False,False,True,False,False,True,False,False,False,False
180000,36000,13,False,False,False,True,False,False,True,False,False,False,False
484999,73000,9,True,False,False,False,False,False,True,False,True,False,False
110000,60000,20,False,False,False,True,True,False,True,False,False,False,False
150000,60000,18,False,False,False,True,True,False,True,False,True,False,False
400000,110000,12,True,False,False,False,True,False,True,False,False,False,False
200000,70000,12,True,False,False,False,True,False,True,False,True,False,False
302000,60000,11,True,False,False,False,True,False,True,False,True,False,False
215000,90000,13,True,False,False,False,True,False,True,True,False,False,False
155000,80000,20,False,False,False,True,True,False,True,False,True,False,False
1000000,101000,10,True,False,False,False,True,False,True,False,True,False,False
